,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
224,PQ,8,8,,0.9664027609280867,Mnist,-1289442.0590302208,True,,-0.15191626819094792
225,PQ,8,8,,0.920136789938452,Mnist,-624227.2622750066,True,,-0.20619014552008214
226,PQ,8,8,,0.9442478811830858,Mnist,-532053.6142663062,True,,-0.06638439168768262
227,PQ,8,8,,0.9584275197849348,Mnist,-1095240.1841977183,True,,-0.1320942073586049
228,PQ,8,8,,0.9682683816294623,Mnist,-532314.3080214038,True,,-0.14458098647888468
229,PQ,8,8,,0.9640795415584009,Mnist,-693068.9881993942,True,,-0.05064699002822273
230,PQ,8,8,,0.9361308021568081,Mnist,-888632.8040174292,True,,-0.13094148178988385
231,PQ,8,8,,0.9572459424434596,Mnist,-683778.0990871005,True,,-0.06941391274083164
232,PQ,8,8,,0.9401429652139548,Mnist,-1774450.700849872,True,,-0.3492678992223468
233,PQ,8,8,,0.9527556533296903,Mnist,-757236.901826797,True,,-0.1893006048595148
234,PQ,8,8,,0.9604697711624675,Mnist,-728576.7358014099,True,,-0.2242857300060471
235,PQ,8,8,,0.9430018925850321,Mnist,-269059.4427754227,True,,-0.1634008692133452
236,PQ,8,8,,0.94485772958553,Mnist,-1585163.7324310131,True,,-0.1173278802369203
237,PQ,8,8,,0.9575441542389699,Mnist,-1033869.520369105,True,,-0.13312921527630825
238,PQ,8,8,,0.9463034414322629,Mnist,-100389.8881832133,True,,-0.19242130543652314
239,PQ,8,8,,0.9679506416009438,Mnist,-721992.0491547436,True,,-0.13195769163096618
240,PQ,8,8,,0.9403479417698646,Mnist,-991482.5190629587,True,,-0.09091609432790546
241,PQ,8,8,,0.9196148166602581,Mnist,-150460.98154829443,True,,-0.18047976441186203
242,PQ,8,8,,0.9385775178461577,Mnist,-397410.57356886286,True,,-0.16567414098566013
243,PQ,8,8,,0.9513054344218038,Mnist,-765465.4530270677,True,,-0.16635539817160966
244,PQ,8,8,,0.9575658145972875,Mnist,-574792.5611652285,True,,-0.053403911598748466
