,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
177,PQ,8,8,,0.89031796310368,Convnet1M,-0.17309420394670294,True,,-0.20362962678737828
178,PQ,8,8,,0.8720591340873391,Convnet1M,-0.3273390873209654,True,,-0.0902765308187491
179,PQ,8,8,,0.8195829676002089,Convnet1M,-0.27771702597878767,True,,0.10487607821141734
180,PQ,8,8,,0.8383403194344157,Convnet1M,-0.20043811479385942,True,,-0.19782085018078996
181,PQ,8,8,,0.8989076537129844,Convnet1M,-0.24855066038074614,True,,-0.22402424483055025
182,PQ,8,8,,0.8485096184427595,Convnet1M,-0.2735965174717331,True,,-0.11282604441280035
183,PQ,8,8,,0.8642823039837928,Convnet1M,-0.11997056976206855,True,,-0.2802842065524561
184,PQ,8,8,,0.8918421170623616,Convnet1M,-0.2860612980252646,True,,-0.159894825361469
185,PQ,8,8,,0.8783545029187791,Convnet1M,-0.14030977844270165,True,,-0.14354518869815797
186,PQ,8,8,,0.8991093099247012,Convnet1M,-0.13590719062136825,True,,-0.1642940374907166
187,PQ,8,8,,0.8575223649412728,Convnet1M,-0.13394521549734173,True,,-0.18420570647203602
188,PQ,8,8,,0.8128748030652648,Convnet1M,-0.305797387378381,True,,-0.08256104758641532
189,PQ,8,8,,0.838917433883358,Convnet1M,-0.18575942282296598,True,,-0.11522629752102456
190,PQ,8,8,,0.8627637027574099,Convnet1M,-0.16449962694699227,True,,-0.11880025693283829
191,PQ,8,8,,0.8879988291915849,Convnet1M,-0.2720140878747803,True,,-0.21360302464702177
192,PQ,8,8,,0.867522205511056,Convnet1M,-0.1659881530859897,True,,-0.2842671252383965
193,PQ,8,8,,0.8826256856724479,Convnet1M,-0.22129143351113822,True,,-0.25034887004335177
194,PQ,8,8,,0.9043774781810386,Convnet1M,-0.18348085790693114,True,,-0.12802922045481183
195,PQ,8,8,,0.8707410405938969,Convnet1M,-0.15543648184413672,True,,-0.1255272798035543
196,PQ,8,8,,0.8656611453305727,Convnet1M,-0.1844553901140702,True,,-0.18698743689234196
197,PQ,8,8,,0.887227568784232,Convnet1M,-0.2157411598533956,True,,-0.1835229936246392
198,PQ,8,8,,0.9003292633941001,Convnet1M,-0.2082576215831229,True,,-0.048798163358998066
199,PQ,8,8,,0.8897635522998347,Convnet1M,-0.18834956851556095,True,,-0.12434861541420106
200,PQ,8,8,,0.8922150012167418,Convnet1M,-0.25097096416086195,True,,-0.14740087916815495
201,PQ,8,8,,0.8401883049856683,Convnet1M,-0.2962144928399708,True,,-0.21606054282356726
202,PQ,8,8,,0.8669683891903461,Convnet1M,-0.200221934041658,True,,-0.19003715381670944
203,PQ,8,8,,0.8764957634032177,Convnet1M,-0.2984270513798797,True,,0.14464498396130362
204,PQ,8,8,,0.8902083359884737,Convnet1M,-0.1855685681642567,True,,-0.23506133736586138
205,PQ,8,8,,0.8792684047903597,Convnet1M,-0.20241456696830729,True,,-0.1539781945328479
206,PQ,8,8,,0.890887525425351,Convnet1M,-0.2969934861630681,True,,-0.16575344744389897
207,PQ,8,8,,0.8929380487280836,Convnet1M,-0.09275365519378354,True,,-0.22448085962853626
208,PQ,8,8,,0.8653017799064368,Convnet1M,-0.1732367204065961,True,,-0.10353351878850205
209,PQ,8,8,,0.8469190038286385,Convnet1M,-0.004998234494188569,True,,-0.15433408145644306
210,PQ,8,8,,0.8892589968131467,Convnet1M,-0.04015723027523865,True,,-0.08758786820157224
211,PQ,8,8,,0.867343644980923,Convnet1M,-0.11256159238595731,True,,-0.2627938345220341
212,PQ,8,8,,0.8541269295773765,Convnet1M,-0.16226058501387364,True,,-0.0843240623155457
213,PQ,8,8,,0.8680277467886991,Convnet1M,-0.29506655615202426,True,,-0.14764360304912666
214,PQ,8,8,,0.8990181560164003,Convnet1M,-0.2629166478442806,True,,-0.3377865279078679
215,PQ,8,8,,0.8615768809520867,Convnet1M,-0.1414775579998695,True,,-0.21815418139525763
216,PQ,8,8,,0.858192390946255,Convnet1M,-0.07944071459944224,True,,-0.1867756713270291
217,PQ,8,8,,0.859436178406903,Convnet1M,-0.14436469352442227,True,,-0.17306763467933317
218,PQ,8,8,,0.8841734872353225,Convnet1M,-0.28133588471638893,True,,-0.14274426862055914
